"","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs"
"8648","g2271.t1",15.2177354047106,5.19658012837114,1.56072121481524,3.32960177579588,0.000869702727777976,0.0262650223788949,"7091.BGIBMGA002043-TA",0,1248,"KOG3689@1|root,KOG3689@2759|Eukaryota,38BQB@33154|Opisthokonta,3B9XB@33208|Metazoa,3CSEF@33213|Bilateria,41TI4@6656|Arthropoda,3SFSY@50557|Insecta,4452F@7088|Lepidoptera","33208|Metazoa","T","GAF domain","-","-","3.1.4.17,3.1.4.35","ko:K18438","ko00230,ko05032,map00230,map05032","-","R00191,R01234","RC00296","ko00000,ko00001,ko01000","-","-","-","GAF,PDEase_I"
"8656","g228.t1",6386.92883805813,2.95717097578095,0.756926195100707,3.90681547939757,9.35205153099182e-05,0.00562493124735616,"7091.BGIBMGA006732-TA",1.27e-188,530,"KOG1584@1|root,KOG1584@2759|Eukaryota,38FPD@33154|Opisthokonta,3BEBC@33208|Metazoa,3CTZN@33213|Bilateria,41VSM@6656|Arthropoda,3SHZS@50557|Insecta,44818@7088|Lepidoptera","33208|Metazoa","S","Sulfotransferase family","-","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006790,GO:0006805,GO:0008146,GO:0008150,GO:0008152,GO:0009410,GO:0009987,GO:0016740,GO:0016782,GO:0042221,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0051923,GO:0070887,GO:0071466","2.8.2.4","ko:K01016","ko00140,map00140","-","R02350","RC00007,RC00128","ko00000,ko00001,ko01000","-","-","-","Sulfotransfer_1"
"8674","g2304.t1",4952.71686378009,-2.3523016972724,0.674558470577868,-3.48717242444124,0.000488156525834334,0.0181885853586845,"7091.BGIBMGA000563-TA",0,1059,"COG3186@1|root,KOG3820@2759|Eukaryota,3953T@33154|Opisthokonta,3BFSA@33208|Metazoa,3CSQA@33213|Bilateria,41USA@6656|Arthropoda,3SGF0@50557|Insecta,444YY@7088|Lepidoptera","33208|Metazoa","E","Biopterin-dependent aromatic amino acid hydroxylase","-","GO:0000003,GO:0003674,GO:0003824,GO:0004497,GO:0004511,GO:0006584,GO:0006725,GO:0006807,GO:0006950,GO:0007275,GO:0007444,GO:0007564,GO:0007591,GO:0007593,GO:0007610,GO:0007617,GO:0007618,GO:0007619,GO:0007626,GO:0008049,GO:0008150,GO:0008152,GO:0008344,GO:0009058,GO:0009266,GO:0009605,GO:0009611,GO:0009628,GO:0009712,GO:0009713,GO:0009888,GO:0009987,GO:0010632,GO:0016491,GO:0016705,GO:0016714,GO:0017144,GO:0018958,GO:0019098,GO:0019438,GO:0019953,GO:0021700,GO:0022404,GO:0022414,GO:0030334,GO:0030534,GO:0032501,GO:0032502,GO:0032504,GO:0032879,GO:0035220,GO:0035295,GO:0040011,GO:0040012,GO:0040040,GO:0042303,GO:0042330,GO:0042335,GO:0042416,GO:0042417,GO:0042423,GO:0043052,GO:0043473,GO:0044237,GO:0044249,GO:0044703,GO:0046189,GO:0048066,GO:0048067,GO:0048070,GO:0048079,GO:0048082,GO:0048085,GO:0048513,GO:0048609,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051239,GO:0051270,GO:0051704,GO:0055114,GO:0060179,GO:0060429,GO:0065007,GO:0071704,GO:0097164,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617,GO:2000026,GO:2000145,GO:2000274","1.14.16.2","ko:K00501","ko00350,ko00790,ko00950,ko01100,ko04728,ko04917,ko05012,ko05030,ko05031,ko05034,map00350,map00790,map00950,map01100,map04728,map04917,map05012,map05030,map05031,map05034","M00042","R01815,R07212","RC00046","ko00000,ko00001,ko00002,ko01000","-","-","-","Biopterin_H"
"8790","g2415.t1",4172.40664522449,2.61764776586472,0.754836721297815,3.46783309821509,0.000524673044019754,0.0192769672542336,"13037.EHJ67826",1.76e-256,714,"KOG2182@1|root,KOG2182@2759|Eukaryota,38H6D@33154|Opisthokonta,3BBCG@33208|Metazoa,3CS02@33213|Bilateria,41TM2@6656|Arthropoda,3SGEQ@50557|Insecta,444BE@7088|Lepidoptera","33208|Metazoa","O","Serine carboxypeptidase S28","-","GO:0003674,GO:0003824,GO:0004177,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0008239,GO:0016787,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564","-","-","-","-","-","-","-","-","-","-","Peptidase_S28"
"8797","g2422.t1",4263.48209758346,-2.05028282653266,0.629300425316456,-3.25803502437113,0.00112186559129949,0.0313648309104811,"7091.BGIBMGA000553-TA",0,1894,"KOG2408@1|root,KOG2408@2759|Eukaryota,38C9T@33154|Opisthokonta,3BEQJ@33208|Metazoa,3CRD4@33213|Bilateria,41UC9@6656|Arthropoda,3SGBP@50557|Insecta,4420Q@7088|Lepidoptera","33208|Metazoa","T","Leucine rich repeat C-terminal domain","-","GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005576,GO:0005615,GO:0006810,GO:0006897,GO:0006909,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0016043,GO:0016192,GO:0016209,GO:0016491,GO:0016684,GO:0030198,GO:0031012,GO:0042221,GO:0043062,GO:0044421,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055114,GO:0070887,GO:0071840,GO:0097237,GO:0098657,GO:0098754,GO:0098869,GO:1990748","1.11.1.7","ko:K19511","-","-","-","-","ko00000,ko01000","-","-","-","An_peroxidase,I-set,LRR_8"
"8817","g2440.t1",3227.06431850847,2.46125272104194,0.803955390522104,3.06142946494028,0.00220282886112933,0.0497243255737144,"34740.HMEL009811-PA",4.74e-297,820,"COG3320@1|root,KOG1221@2759|Eukaryota,39Z71@33154|Opisthokonta,3BCQ2@33208|Metazoa,3D528@33213|Bilateria,41V4T@6656|Arthropoda,3SIW0@50557|Insecta,441K0@7088|Lepidoptera","33208|Metazoa","I","Catalyzes the reduction of fatty acyl-CoA to fatty alcohols","-","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006139,GO:0006163,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009058,GO:0009117,GO:0009150,GO:0009259,GO:0009987,GO:0010025,GO:0010166,GO:0010259,GO:0016491,GO:0016620,GO:0016903,GO:0019637,GO:0019693,GO:0032501,GO:0032502,GO:0033865,GO:0033875,GO:0034032,GO:0034641,GO:0035336,GO:0035337,GO:0035383,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048856,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072521,GO:0080019,GO:1901135,GO:1901360,GO:1901564,GO:1901568,GO:1901570,GO:1901576","1.2.1.84","ko:K13356","ko00073,ko04146,ko04212,map00073,map04146,map04212","-","R09470","RC00004","ko00000,ko00001,ko01000","-","-","-","NAD_binding_4"
"8836","g2457.t1",397.881706601752,-3.16995373130317,0.54833016519235,-5.78110403645434,7.42119769263557e-09,2.3017747221807e-06,"34740.HMEL008785-PA",1.66e-93,303,"COG1132@1|root,KOG0055@2759|Eukaryota,38E88@33154|Opisthokonta,3B958@33208|Metazoa,3CVKH@33213|Bilateria,41WNN@6656|Arthropoda,3SIMD@50557|Insecta,442Y0@7088|Lepidoptera","33208|Metazoa","Q","ABC transporter transmembrane region","-","GO:0000003,GO:0001666,GO:0003008,GO:0003014,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006855,GO:0006928,GO:0006950,GO:0007276,GO:0008150,GO:0008354,GO:0008559,GO:0009628,GO:0009636,GO:0009987,GO:0015238,GO:0015399,GO:0015405,GO:0015562,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016477,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017085,GO:0017111,GO:0019953,GO:0022412,GO:0022414,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0032501,GO:0032504,GO:0032991,GO:0036293,GO:0040011,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0046903,GO:0048609,GO:0048870,GO:0050896,GO:0051179,GO:0051234,GO:0051674,GO:0051704,GO:0055085,GO:0070482,GO:0071944,GO:0097254,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990351","3.6.3.44","ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","-","-","-","ko00000,ko00001,ko01000,ko02000,ko04090,ko04147","3.A.1.201","-","-","ABC_membrane,ABC_tran"
"8838","g2459.t1",2307.17734509606,-2.71785999659025,0.438209245297568,-6.2021968403352,5.56803730505565e-10,2.06125148751028e-07,"13037.EHJ69323",0,1610,"COG1132@1|root,KOG0055@2759|Eukaryota,38E88@33154|Opisthokonta,3B958@33208|Metazoa,3CVKH@33213|Bilateria,41WNN@6656|Arthropoda,3SIMD@50557|Insecta,442Y0@7088|Lepidoptera","33208|Metazoa","Q","ABC transporter transmembrane region","-","GO:0000003,GO:0001666,GO:0003008,GO:0003014,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006855,GO:0006928,GO:0006950,GO:0007276,GO:0008150,GO:0008354,GO:0008559,GO:0009628,GO:0009636,GO:0009987,GO:0015238,GO:0015399,GO:0015405,GO:0015562,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016477,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017085,GO:0017111,GO:0019953,GO:0022412,GO:0022414,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0032501,GO:0032504,GO:0032991,GO:0036293,GO:0040011,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0046903,GO:0048609,GO:0048870,GO:0050896,GO:0051179,GO:0051234,GO:0051674,GO:0051704,GO:0055085,GO:0070482,GO:0071944,GO:0097254,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990351","3.6.3.44","ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","-","-","-","ko00000,ko00001,ko01000,ko02000,ko04090,ko04147","3.A.1.201","-","-","ABC_membrane,ABC_tran"
"8841","g2461.t1",214.822997806521,-2.58148941572149,0.621358317105985,-4.15459058751307,3.25870497484954e-05,0.00250985894572975,"13037.EHJ69323",0,2001,"COG1132@1|root,KOG0055@2759|Eukaryota,38E88@33154|Opisthokonta,3B958@33208|Metazoa,3CVKH@33213|Bilateria,41WNN@6656|Arthropoda,3SIMD@50557|Insecta,442Y0@7088|Lepidoptera","33208|Metazoa","Q","ABC transporter transmembrane region","-","GO:0000003,GO:0001666,GO:0003008,GO:0003014,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006855,GO:0006928,GO:0006950,GO:0007276,GO:0008150,GO:0008354,GO:0008559,GO:0009628,GO:0009636,GO:0009987,GO:0015238,GO:0015399,GO:0015405,GO:0015562,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016477,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017085,GO:0017111,GO:0019953,GO:0022412,GO:0022414,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0032501,GO:0032504,GO:0032991,GO:0036293,GO:0040011,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0042908,GO:0042910,GO:0043190,GO:0043492,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0046903,GO:0048609,GO:0048870,GO:0050896,GO:0051179,GO:0051234,GO:0051674,GO:0051704,GO:0055085,GO:0070482,GO:0071944,GO:0097254,GO:0098533,GO:0098796,GO:0098797,GO:1902494,GO:1902495,GO:1904949,GO:1990351","3.6.3.44","ko:K05658","ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226","-","-","-","ko00000,ko00001,ko01000,ko02000,ko04090,ko04147","3.A.1.201","-","-","ABC_membrane,ABC_tran"
"8844","g2466.t1",140.568177354933,-1.16022253382809,0.297357728507125,-3.90177359657996,9.54904505722203e-05,0.00569059973483379,"13037.EHJ69321",3.71e-205,573,"29Q0H@1|root,2QWNF@2759|Eukaryota,38CPB@33154|Opisthokonta,3BGKU@33208|Metazoa,3CYDW@33213|Bilateria,41UGM@6656|Arthropoda,3SJUY@50557|Insecta,443R4@7088|Lepidoptera","33208|Metazoa","O","Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein.","-","-","-","-","-","-","-","-","-","-","-","-","-"
"8949","g2578.t1",9037.42385966497,-2.53198890238331,0.637090163049279,-3.97430230324787,7.05858640525307e-05,0.00462881929066767,"34740.HMEL011033-PA",9.66e-164,463,"COG5285@1|root,KOG3290@2759|Eukaryota,39VT7@33154|Opisthokonta,3B93N@33208|Metazoa,3CYTC@33213|Bilateria,41X8U@6656|Arthropoda,3SIZN@50557|Insecta,44520@7088|Lepidoptera","33208|Metazoa","I","Phytanoyl-CoA dioxygenase (PhyH)","-","GO:0001561,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009987,GO:0016042,GO:0016054,GO:0016491,GO:0016705,GO:0016706,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0048244,GO:0051213,GO:0055114,GO:0071704,GO:0072329,GO:1901575","-","-","-","-","-","-","-","-","-","-","PhyH"
"8969","g2597.t1",123880.687342567,-0.838916802143553,0.246078799930015,-3.40913887089071,0.000651682964181589,0.0218038300202563,"7091.BGIBMGA000526-TA",2.14e-118,346,"COG1278@1|root,KOG3070@2759|Eukaryota,38WUV@33154|Opisthokonta,3BRDB@33208|Metazoa,3CWFW@33213|Bilateria,41YMT@6656|Arthropoda,3SMBR@50557|Insecta,443Y8@7088|Lepidoptera","33208|Metazoa","J","Cold shock protein domain","-","GO:0000003,GO:0000375,GO:0000377,GO:0000398,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0006139,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007276,GO:0007281,GO:0007292,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0019953,GO:0022412,GO:0022414,GO:0030154,GO:0032501,GO:0032502,GO:0032504,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044703,GO:0046483,GO:0048468,GO:0048477,GO:0048609,GO:0048856,GO:0048869,GO:0051704,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363","-","ko:K09276","-","-","-","-","ko00000,ko03000,ko03019,ko03041","-","-","-","CSD"
"8975","g2601.t1",102.244830829345,-9.99568644304655,3.12315545178461,-3.20050877945729,0.00137185189950017,0.0360753147103053,"13037.EHJ78182",3e-39,145,"COG5640@1|root,KOG3627@2759|Eukaryota","2759|Eukaryota","O","serine-type endopeptidase activity","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9013","g2635.t1",680.038561563085,-3.21572783366899,0.557498323519292,-5.76813902034579,8.01516767462637e-09,2.42058063773716e-06,"13037.EHJ77042",0,977,"COG0591@1|root,KOG2349@2759|Eukaryota,38EY4@33154|Opisthokonta,3BAZ5@33208|Metazoa,3CW54@33213|Bilateria,41U13@6656|Arthropoda,3SK0E@50557|Insecta,44423@7088|Lepidoptera","33208|Metazoa","P","Sodium:solute symporter family","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9063","g269.t1",123.737820019148,-3.24911102276704,0.687006972379071,-4.72937124861415,2.25216225338779e-06,0.000304068400233862,"7091.BGIBMGA006596-TA",8.3e-151,433,"KOG3656@1|root,KOG3656@2759|Eukaryota,38BUX@33154|Opisthokonta,3BF5B@33208|Metazoa,3CW1W@33213|Bilateria,41X3T@6656|Arthropoda,3SHQZ@50557|Insecta,442R3@7088|Lepidoptera","33208|Metazoa","T","7 transmembrane receptor (rhodopsin family)","-","GO:0001609,GO:0001973,GO:0003008,GO:0003674,GO:0004888,GO:0004930,GO:0005575,GO:0006109,GO:0007154,GO:0007165,GO:0007166,GO:0007186,GO:0007187,GO:0007188,GO:0007189,GO:0007267,GO:0007268,GO:0007610,GO:0007611,GO:0007612,GO:0008150,GO:0008306,GO:0009987,GO:0010959,GO:0016020,GO:0016021,GO:0019222,GO:0019932,GO:0019933,GO:0019935,GO:0023052,GO:0031224,GO:0032501,GO:0032879,GO:0035556,GO:0035586,GO:0035587,GO:0035588,GO:0038023,GO:0043269,GO:0043271,GO:0044425,GO:0048519,GO:0050789,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051049,GO:0051051,GO:0051716,GO:0051924,GO:0051926,GO:0060089,GO:0065007,GO:0080090,GO:0090279,GO:0090281,GO:0098916,GO:0099536,GO:0099537","-","ko:K04266","ko04015,ko04020,ko04024,ko04080,ko04270,ko05012,ko05034,map04015,map04020,map04024,map04080,map04270,map05012,map05034","-","-","-","ko00000,ko00001,ko04030","-","-","-","7tm_1"
"9064","g2695.t1",685.615320601653,-2.22362372074143,0.580091893587009,-3.83322667550413,0.000126473312080493,0.00668851488219232,"13037.EHJ69307",3.29e-302,838,"COG2126@1|root,KOG1545@2759|Eukaryota,38E1X@33154|Opisthokonta,3BA48@33208|Metazoa,3CVGR@33213|Bilateria,41UZF@6656|Arthropoda,3SJHQ@50557|Insecta,441KQ@7088|Lepidoptera","33208|Metazoa","P","BTB/POZ domain","-","GO:0000003,GO:0000902,GO:0000904,GO:0001508,GO:0003008,GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005261,GO:0005267,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0007275,GO:0007399,GO:0007409,GO:0007584,GO:0007600,GO:0007606,GO:0007610,GO:0007611,GO:0007617,GO:0007618,GO:0007619,GO:0007626,GO:0007635,GO:0007637,GO:0008076,GO:0008150,GO:0008324,GO:0008345,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009584,GO:0009605,GO:0009628,GO:0009653,GO:0009719,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010646,GO:0014070,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0016043,GO:0016049,GO:0019098,GO:0019953,GO:0022008,GO:0022414,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0023051,GO:0030001,GO:0030030,GO:0030154,GO:0030182,GO:0030431,GO:0030534,GO:0030537,GO:0031175,GO:0031224,GO:0031226,GO:0031667,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0032990,GO:0032991,GO:0034220,GO:0034702,GO:0034703,GO:0034705,GO:0035690,GO:0040007,GO:0042221,GO:0042391,GO:0042493,GO:0042749,GO:0042752,GO:0042753,GO:0044425,GO:0044459,GO:0044464,GO:0044703,GO:0045187,GO:0045472,GO:0045838,GO:0045938,GO:0046873,GO:0048047,GO:0048150,GO:0048468,GO:0048518,GO:0048520,GO:0048588,GO:0048589,GO:0048609,GO:0048666,GO:0048667,GO:0048675,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050789,GO:0050794,GO:0050795,GO:0050803,GO:0050804,GO:0050877,GO:0050890,GO:0050896,GO:0050909,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051606,GO:0051704,GO:0051716,GO:0051780,GO:0055085,GO:0060004,GO:0060025,GO:0060359,GO:0060560,GO:0061564,GO:0065007,GO:0065008,GO:0070887,GO:0071242,GO:0071310,GO:0071407,GO:0071417,GO:0071495,GO:0071804,GO:0071805,GO:0071840,GO:0071867,GO:0071868,GO:0071869,GO:0071870,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0099177,GO:0120036,GO:0120039,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902495,GO:1903350,GO:1903351,GO:1990138,GO:1990351","-","ko:K04874","-","-","-","-","ko00000,ko04040","1.A.1.2.12,1.A.1.2.6","-","-","BTB_2,Ion_trans"
"9112","g2744.t1",99.1196163496313,-24.2594572855611,3.22638159950806,-7.51909113579746,5.51583277738453e-14,4.52140692523321e-11,"13037.EHJ78182",7.72e-35,134,"COG5640@1|root,KOG3627@2759|Eukaryota","2759|Eukaryota","O","serine-type endopeptidase activity","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9214","g2875.t1",99.0258183093552,-10.2799008005223,2.76750746169233,-3.71449795269427,0.000203607518160185,0.00949837348945642,"13037.EHJ67285",1.75e-21,103,"2EU90@1|root,2SWFV@2759|Eukaryota,3A7F6@33154|Opisthokonta,3C4AY@33208|Metazoa,3D9ZQ@33213|Bilateria,420UA@6656|Arthropoda,3T18U@50557|Insecta,44A38@7088|Lepidoptera","13037.EHJ67285|-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9384","g3046.t1",902.376636154019,-3.05801020514785,0.449114464949064,-6.80897731827603,9.8294973664684e-12,5.3715862751234e-09,"7091.BGIBMGA006062-TA",6.34e-216,613,"KOG3927@1|root,KOG3927@2759|Eukaryota,38CMY@33154|Opisthokonta,3BDEE@33208|Metazoa,3D0QA@33213|Bilateria,41XZF@6656|Arthropoda,3SI1N@50557|Insecta,443SE@7088|Lepidoptera","33208|Metazoa","P","Sodium / potassium ATPase beta chain","-","GO:0003008,GO:0007600,GO:0007605,GO:0008150,GO:0009605,GO:0009612,GO:0009628,GO:0010996,GO:0032501,GO:0050877,GO:0050896,GO:0050954","-","ko:K01540","ko04022,ko04024,ko04260,ko04261,ko04911,ko04918,ko04919,ko04925,ko04960,ko04961,ko04964,ko04970,ko04971,ko04972,ko04973,ko04974,ko04976,ko04978,map04022,map04024,map04260,map04261,map04911,map04918,map04919,map04925,map04960,map04961,map04964,map04970,map04971,map04972,map04973,map04974,map04976,map04978","-","-","-","ko00000,ko00001,ko04090","3.A.3.1","-","-","Na_K-ATPase"
"9397","g3057.t1",20.7102472210049,5.33813195770026,1.15630542425306,4.61654148266974,3.90188056235025e-06,0.000461628673541562,"13037.EHJ65628",0,2268,"KOG0498@1|root,KOG0500@1|root,KOG0498@2759|Eukaryota,KOG0500@2759|Eukaryota,38VMN@33154|Opisthokonta,3CF0B@33208|Metazoa,3DE9P@33213|Bilateria,4229E@6656|Arthropoda,3SQM5@50557|Insecta,448TI@7088|Lepidoptera","33208|Metazoa","PT","voltage-gated potassium channel activity","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9442","g310.t1",5.29580935014377,5.18261843022701,1.69210781974002,3.06281808391103,0.00219263308732598,0.0497243255737144,"7029.ACYPI008537-PA",2.94e-115,368,"KOG3105@1|root,KOG3105@2759|Eukaryota","2759|Eukaryota","CH","DNA binding","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9464","g3120.t1",778.75663956236,1.07811807476375,0.332453967841707,3.24290933196826,0.00118315856415305,0.0321658505769407,"7091.BGIBMGA006025-TA",0,2529,"KOG2032@1|root,KOG2032@2759|Eukaryota,38BBR@33154|Opisthokonta,3BHP4@33208|Metazoa,3CZ89@33213|Bilateria,41WVC@6656|Arthropoda,3SKFF@50557|Insecta,444CI@7088|Lepidoptera","33208|Metazoa","S","maestro heat-like repeat-containing protein family member","-","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005794,GO:0012505,GO:0031410,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0097708","-","-","-","-","-","-","-","-","-","-","-"
